GAME,ROUND,COURT,TEAMS
1,1,1,F:G
2,1,2,A:H
3,1,3,B:I
4,1,4,D:E
5,2,1,E:I
6,2,2,D:C
7,2,3,A:G
8,2,4,F:B
9,3,1,G:D
10,3,2,E:F
11,3,3,H:C
12,3,4,A:I
13,4,1,C:F
14,4,2,I:G
15,4,3,E:B
16,4,4,H:D
17,5,1,B:H
18,5,2,F:A
19,5,3,I:D
20,5,4,C:G
21,6,1,I:C
22,6,2,G:B
23,6,3,F:H
24,6,4,E:A
25,7,1,D:A
26,7,2,H:I
27,7,3,G:E
28,7,4,B:C
29,8,1,H:E
30,8,2,B:D
31,8,3,C:A
32,8,4,I:F
33,9,1,A:B
34,9,2,C:E
35,9,3,D:F
36,9,4,G:H
