GAME,ROUND,COURT,TEAMS
1,1,1,E:G
2,1,2,F:B
3,1,3,D:A
4,2,1,C:D
5,2,2,A:G
6,2,3,E:F
7,3,1,F:A
8,3,2,B:E
9,3,3,G:C
10,4,1,B:C
11,4,2,G:D
12,4,3,A:E
13,5,1,D:E
14,5,2,C:F
15,5,3,B:G
16,6,1,G:F
17,6,2,D:B
18,6,3,C:A
19,7,1,A:B
20,7,2,E:C
21,7,3,F:D
