GAME,ROUND,COURT,TEAMS
1,1,1,A:H
2,1,2,D+F:E+J
3,1,3,B+C:G+I
4,2,1,E:G
5,2,2,J+I:H+F
6,2,3,C+A:B+D
7,3,1,C:F
8,3,2,I+E:J+B
9,3,3,H+A:D+G
10,4,1,G:I
11,4,2,B+H:C+J
12,4,3,E+D:A+F
13,5,1,J:C
14,5,2,F+I:A+G
15,5,3,B+E:H+D
16,6,1,H:E
17,6,2,A+D:B+I
18,6,3,C+F:J+G
19,7,1,D:J
20,7,2,E+A:I+C
21,7,3,G+H:F+B
22,8,1,C:A
23,8,2,D+J:G+B
24,8,3,F+E:I+H
25,9,1,F:B
26,9,2,E+G:J+A
27,9,3,D+I:H+C
28,10,1,I:D
29,10,2,G+C:E+H
30,10,3,A+B:F+J
31,11,1,B:E
32,11,2,F+G:C+D
33,11,3,J+H:I+A
