GAME,ROUND,COURT,TEAMS
1,1,1,E:D
2,1,2,G:B
3,1,3,H:C
4,1,4,A:F
5,2,1,F:C
6,2,2,H:A
7,2,3,E:B
8,2,4,D:G
9,3,1,B:H
10,3,2,D:F
11,3,3,A:G
12,3,4,E:C
13,4,1,C:G
14,4,2,A:E
15,4,3,D:H
16,4,4,F:B
17,5,1,D:A
18,5,2,B:C
19,5,3,G:F
20,5,4,H:E
21,6,1,H:F
22,6,2,E:G
23,6,3,B:D
24,6,4,C:A
25,7,1,A:B
26,7,2,C:D
27,7,3,F:E
28,7,4,G:H
