GAME,ROUND,COURT,TEAMS
1,1,1,C:E
2,1,2,D:B
3,2,1,D:A
4,2,2,B:E
5,3,1,B:C
6,3,2,E:A
7,4,1,E:D
8,4,2,A:C
9,5,1,A:B
10,5,2,C:D
