GAME,ROUND,COURT,TEAMS
1,1,1,C:A
2,1,2,D+E:F+B
3,2,1,E:D
4,2,2,B+C:A+F
5,3,1,B:C
6,3,2,D+F:E+A
7,4,1,A:E
8,4,2,C+F:B+D
9,5,1,C:F
10,5,2,A+D:E+B
11,6,1,D:B
12,6,2,F+E:C+A
13,7,1,F:E
14,7,2,A+B:D+C
