GAME,ROUND,COURT,TEAMS
1,1,1,B+C:D+G
2,1,2,E+I:F+H
3,2,1,C+A:E+H
4,2,2,F+G:D+I
5,3,1,A+B:F+I
6,3,2,D+H:E+G
7,4,1,E+F:G+A
8,4,2,H+C:I+B
9,5,1,F+D:H+B
10,5,2,I+A:G+C
11,6,1,D+E:I+C
12,6,2,G+B:H+A
13,7,1,H+I:A+D
14,7,2,B+F:C+E
15,8,1,I+G:B+E
16,8,2,C+D:A+F
17,9,1,G+H:C+F
18,9,2,A+E:B+D
